path,sign,video_id,n_frames
train_landmark_files/66280.parquet,person,66280,59
train_landmark_files/42225.parquet,person,42225,60
train_landmark_files/42239.parquet,person,42239,84
train_landmark_files/42226.parquet,person,42226,44
train_landmark_files/43528.parquet,police,43528,52
train_landmark_files/43529.parquet,police,43529,48
train_landmark_files/66306.parquet,police,66306,63
train_landmark_files/43522.parquet,police,43522,102
train_landmark_files/43535.parquet,police,43535,74
train_landmark_files/43523.parquet,police,43523,33
train_landmark_files/43524.parquet,police,43524,34
train_landmark_files/43525.parquet,police,43525,90
train_landmark_files/44684.parquet,problem,44684,91
train_landmark_files/44686.parquet,problem,44686,50
train_landmark_files/44687.parquet,problem,44687,47
train_landmark_files/66335.parquet,problem,66335,50
train_landmark_files/44680.parquet,problem,44680,145
train_landmark_files/44691.parquet,problem,44691,91
train_landmark_files/44681.parquet,problem,44681,94
train_landmark_files/44682.parquet,problem,44682,46
train_landmark_files/44683.parquet,problem,44683,29
train_landmark_files/47178.parquet,remember,47178,79
train_landmark_files/47183.parquet,remember,47183,44
train_landmark_files/66387.parquet,remember,66387,45
train_landmark_files/47187.parquet,remember,47187,85
train_landmark_files/47175.parquet,remember,47175,90
train_landmark_files/47176.parquet,remember,47176,38
train_landmark_files/47177.parquet,remember,47177,35
train_landmark_files/50855.parquet,share,50855,52
train_landmark_files/50856.parquet,share,50856,56
train_landmark_files/66461.parquet,share,66461,46
train_landmark_files/50849.parquet,share,50849,48
train_landmark_files/50862.parquet,share,50862,89
train_landmark_files/50850.parquet,share,50850,30
train_landmark_files/50851.parquet,share,50851,128
train_landmark_files/53295.parquet,soon,53295,44
train_landmark_files/53296.parquet,soon,53296,86
train_landmark_files/53300.parquet,soon,53300,44
train_landmark_files/53301.parquet,soon,53301,32
train_landmark_files/66533.parquet,soon,66533,65
train_landmark_files/66534.parquet,soon,66534,62
train_landmark_files/53292.parquet,soon,53292,103
train_landmark_files/53304.parquet,soon,53304,82
train_landmark_files/53305.parquet,soon,53305,76
train_landmark_files/53293.parquet,soon,53293,78
train_landmark_files/53294.parquet,soon,53294,34
train_landmark_files/54561.parquet,stay,54561,30
train_landmark_files/54562.parquet,stay,54562,21
train_landmark_files/54563.parquet,stay,54563,32
train_landmark_files/54554.parquet,stay,54554,96
train_landmark_files/54567.parquet,stay,54567,90
train_landmark_files/54555.parquet,stay,54555,23
train_landmark_files/54556.parquet,stay,54556,46
train_landmark_files/54557.parquet,stay,54557,59
train_landmark_files/54558.parquet,stay,54558,73
train_landmark_files/55773.parquet,sunday,55773,78
train_landmark_files/55776.parquet,sunday,55776,45
train_landmark_files/55777.parquet,sunday,55777,60
train_landmark_files/55782.parquet,sunday,55782,90
train_landmark_files/55769.parquet,sunday,55769,92
train_landmark_files/55770.parquet,sunday,55770,104
train_landmark_files/55771.parquet,sunday,55771,58
train_landmark_files/55772.parquet,sunday,55772,59
train_landmark_files/57530.parquet,test,57530,81
train_landmark_files/57531.parquet,test,57531,61
train_landmark_files/57534.parquet,test,57534,44
train_landmark_files/57535.parquet,test,57535,44
train_landmark_files/57527.parquet,test,57527,97
train_landmark_files/57541.parquet,test,57541,75
train_landmark_files/57528.parquet,test,57528,26
train_landmark_files/57529.parquet,test,57529,35
train_landmark_files/58594.parquet,tired,58594,86
train_landmark_files/58600.parquet,tired,58600,66
train_landmark_files/58589.parquet,tired,58589,99
train_landmark_files/58590.parquet,tired,58590,85
train_landmark_files/58591.parquet,tired,58591,83
train_landmark_files/58592.parquet,tired,58592,65
train_landmark_files/58593.parquet,tired,58593,33
train_landmark_files/59206.parquet,trade,59206,29
train_landmark_files/59207.parquet,trade,59207,29
train_landmark_files/59208.parquet,trade,59208,33
train_landmark_files/59209.parquet,trade,59209,49
train_landmark_files/59210.parquet,trade,59210,59
train_landmark_files/59211.parquet,trade,59211,41
train_landmark_files/59212.parquet,trade,59212,67
train_landmark_files/59214.parquet,trade,59214,47
train_landmark_files/59215.parquet,trade,59215,55
train_landmark_files/59216.parquet,trade,59216,62
train_landmark_files/59219.parquet,trade,59219,102
train_landmark_files/59204.parquet,trade,59204,143
train_landmark_files/59205.parquet,trade,59205,102
train_landmark_files/59500.parquet,travel,59500,102
train_landmark_files/59502.parquet,travel,59502,56
train_landmark_files/59503.parquet,travel,59503,54
train_landmark_files/66672.parquet,travel,66672,70
train_landmark_files/59495.parquet,travel,59495,147
train_landmark_files/59506.parquet,travel,59506,89
train_landmark_files/59496.parquet,travel,59496,103
train_landmark_files/59497.parquet,travel,59497,55
train_landmark_files/59499.parquet,travel,59499,39
train_landmark_files/66791.parquet,window,66791,59
train_landmark_files/63417.parquet,window,63417,117
train_landmark_files/63427.parquet,window,63427,90
train_landmark_files/63418.parquet,window,63418,52
train_landmark_files/63419.parquet,window,63419,87
train_landmark_files/63422.parquet,window,63422,62
train_landmark_files/69547.parquet,you,69547,67
train_landmark_files/64385.parquet,you,64385,51
train_landmark_files/64379.parquet,you,64379,66
train_landmark_files/64391.parquet,you,64391,81
train_landmark_files/64380.parquet,you,64380,74
train_landmark_files/64381.parquet,you,64381,63
train_landmark_files/64382.parquet,you,64382,61
train_landmark_files/64383.parquet,you,64383,80
train_landmark_files/00416.parquet,about,00416,116
train_landmark_files/00421.parquet,about,00421,33
train_landmark_files/65002.parquet,about,65002,72
train_landmark_files/65003.parquet,about,65003,47
train_landmark_files/00414.parquet,about,00414,105
train_landmark_files/00426.parquet,about,00426,98
train_landmark_files/00415.parquet,about,00415,38
train_landmark_files/03122.parquet,approve,03122,111
train_landmark_files/03124.parquet,approve,03124,39
train_landmark_files/03125.parquet,approve,03125,29
train_landmark_files/03131.parquet,approve,03131,74
train_landmark_files/03118.parquet,approve,03118,135
train_landmark_files/03119.parquet,approve,03119,88
train_landmark_files/03120.parquet,approve,03120,122
train_landmark_files/03121.parquet,approve,03121,30
train_landmark_files/03441.parquet,arrive,03441,47
train_landmark_files/65096.parquet,arrive,65096,72
train_landmark_files/03445.parquet,arrive,03445,93
train_landmark_files/03435.parquet,arrive,03435,108
train_landmark_files/03436.parquet,arrive,03436,66
train_landmark_files/03437.parquet,arrive,03437,37
train_landmark_files/03438.parquet,arrive,03438,34
train_landmark_files/03439.parquet,arrive,03439,117
train_landmark_files/04801.parquet,balance,04801,67
train_landmark_files/04802.parquet,balance,04802,68
train_landmark_files/04803.parquet,balance,04803,61
train_landmark_files/65129.parquet,balance,65129,94
train_landmark_files/04795.parquet,balance,04795,103
train_landmark_files/04806.parquet,balance,04806,118
train_landmark_files/04796.parquet,balance,04796,94
train_landmark_files/04797.parquet,balance,04797,44
train_landmark_files/04798.parquet,balance,04798,35
train_landmark_files/04799.parquet,balance,04799,106
train_landmark_files/04900.parquet,banana,04900,111
train_landmark_files/04903.parquet,banana,04903,37
train_landmark_files/65135.parquet,banana,65135,47
train_landmark_files/65134.parquet,banana,65134,73
train_landmark_files/04906.parquet,banana,04906,98
train_landmark_files/04896.parquet,banana,04896,80
train_landmark_files/04897.parquet,banana,04897,79
train_landmark_files/04898.parquet,banana,04898,56
train_landmark_files/04899.parquet,banana,04899,58
train_landmark_files/05470.parquet,beard,05470,76
train_landmark_files/05471.parquet,beard,05471,43
train_landmark_files/05472.parquet,beard,05472,117
train_landmark_files/05473.parquet,beard,05473,107
train_landmark_files/65156.parquet,beard,65156,59
train_landmark_files/05476.parquet,beard,05476,58
train_landmark_files/05479.parquet,beard,05479,87
train_landmark_files/05467.parquet,beard,05467,98
train_landmark_files/05468.parquet,beard,05468,72
train_landmark_files/05598.parquet,because,05598,32
train_landmark_files/05599.parquet,because,05599,33
train_landmark_files/05600.parquet,because,05600,26
train_landmark_files/05601.parquet,because,05601,102
train_landmark_files/65158.parquet,because,65158,59
train_landmark_files/65159.parquet,because,65159,62
train_landmark_files/05605.parquet,because,05605,26
train_landmark_files/05606.parquet,because,05606,33
train_landmark_files/05609.parquet,because,05609,99
train_landmark_files/05596.parquet,because,05596,94
train_landmark_files/69245.parquet,boy,69245,72
train_landmark_files/65245.parquet,boy,65245,63
train_landmark_files/07452.parquet,boy,07452,61
train_landmark_files/07462.parquet,boy,07462,114
train_landmark_files/07453.parquet,boy,07453,74
train_landmark_files/07454.parquet,boy,07454,55
train_landmark_files/07455.parquet,boy,07455,88
train_landmark_files/07458.parquet,boy,07458,29
train_landmark_files/08372.parquet,business,08372,51
train_landmark_files/08373.parquet,business,08373,39
train_landmark_files/65275.parquet,business,65275,53
train_landmark_files/08379.parquet,business,08379,91
train_landmark_files/08368.parquet,business,08368,96
train_landmark_files/08369.parquet,business,08369,36
train_landmark_files/08370.parquet,business,08370,105
train_landmark_files/09185.parquet,careful,09185,39
train_landmark_files/09186.parquet,careful,09186,26
train_landmark_files/65307.parquet,careful,65307,56
train_landmark_files/65306.parquet,careful,65306,52
train_landmark_files/09188.parquet,careful,09188,83
train_landmark_files/09179.parquet,careful,09179,116
train_landmark_files/09180.parquet,careful,09180,29
train_landmark_files/09181.parquet,careful,09181,47
train_landmark_files/09182.parquet,careful,09182,119
train_landmark_files/09723.parquet,center,09723,99
train_landmark_files/09725.parquet,center,09725,59
train_landmark_files/09726.parquet,center,09726,55
train_landmark_files/65324.parquet,center,65324,63
train_landmark_files/09732.parquet,center,09732,91
train_landmark_files/09721.parquet,center,09721,31
train_landmark_files/09722.parquet,center,09722,41
train_landmark_files/10104.parquet,chat,10104,32
train_landmark_files/10105.parquet,chat,10105,51
train_landmark_files/10106.parquet,chat,10106,33
train_landmark_files/10107.parquet,chat,10107,101
train_landmark_files/10109.parquet,chat,10109,53
train_landmark_files/10111.parquet,chat,10111,38
train_landmark_files/65338.parquet,chat,65338,59
train_landmark_files/10102.parquet,chat,10102,65
train_landmark_files/10112.parquet,chat,10112,94
train_landmark_files/10464.parquet,children,10464,96
train_landmark_files/10466.parquet,children,10466,47
train_landmark_files/10467.parquet,children,10467,35
train_landmark_files/65352.parquet,children,65352,67
train_landmark_files/10461.parquet,children,10461,78
train_landmark_files/10474.parquet,children,10474,91
train_landmark_files/10462.parquet,children,10462,32
train_landmark_files/10708.parquet,christmas,10708,45
train_landmark_files/10709.parquet,christmas,10709,35
train_landmark_files/10711.parquet,christmas,10711,39
train_landmark_files/65357.parquet,christmas,65357,71
train_landmark_files/10703.parquet,christmas,10703,62
train_landmark_files/10715.parquet,christmas,10715,83
train_landmark_files/10704.parquet,christmas,10704,71
train_landmark_files/10705.parquet,christmas,10705,84
train_landmark_files/11198.parquet,clock,11198,82
train_landmark_files/11199.parquet,clock,11199,65
train_landmark_files/11200.parquet,clock,11200,131
train_landmark_files/11203.parquet,clock,11203,80
train_landmark_files/11214.parquet,clock,11214,97
train_landmark_files/11252.parquet,close,11252,102
train_landmark_files/11254.parquet,close,11254,121
train_landmark_files/11260.parquet,close,11260,64
train_landmark_files/11261.parquet,close,11261,35
train_landmark_files/11262.parquet,close,11262,44
train_landmark_files/11267.parquet,close,11267,88
train_landmark_files/11268.parquet,close,11268,92
train_landmark_files/11253.parquet,close,11253,40
train_landmark_files/13135.parquet,convince,13135,86
train_landmark_files/13136.parquet,convince,13136,34
train_landmark_files/13137.parquet,convince,13137,36
train_landmark_files/13138.parquet,convince,13138,77
train_landmark_files/65400.parquet,convince,65400,72
train_landmark_files/65401.parquet,convince,65401,48
train_landmark_files/13143.parquet,convince,13143,50
train_landmark_files/13144.parquet,convince,13144,48
train_landmark_files/13148.parquet,convince,13148,74
train_landmark_files/13134.parquet,convince,13134,72
train_landmark_files/13546.parquet,country,13546,102
train_landmark_files/13549.parquet,country,13549,44
train_landmark_files/13550.parquet,country,13550,70
train_landmark_files/65414.parquet,country,65414,56
train_landmark_files/13554.parquet,country,13554,76
train_landmark_files/13555.parquet,country,13555,84
train_landmark_files/13543.parquet,country,13543,147
train_landmark_files/13544.parquet,country,13544,81
train_landmark_files/13545.parquet,country,13545,46
train_landmark_files/69284.parquet,crash,69284,90
train_landmark_files/13799.parquet,crash,13799,34
train_landmark_files/13804.parquet,crash,13804,82
train_landmark_files/13805.parquet,crash,13805,47
train_landmark_files/13806.parquet,crash,13806,75
train_landmark_files/13812.parquet,crash,13812,74
train_landmark_files/13813.parquet,crash,13813,74
train_landmark_files/13800.parquet,crash,13800,86
train_landmark_files/13803.parquet,crash,13803,75
train_landmark_files/69291.parquet,day,69291,63
train_landmark_files/14799.parquet,day,14799,35
train_landmark_files/65444.parquet,day,65444,70
train_landmark_files/14792.parquet,day,14792,63
train_landmark_files/14803.parquet,day,14803,67
train_landmark_files/14793.parquet,day,14793,85
train_landmark_files/14794.parquet,day,14794,46
train_landmark_files/14795.parquet,day,14795,73
train_landmark_files/14796.parquet,day,14796,88
train_landmark_files/16587.parquet,discuss,16587,91
train_landmark_files/16591.parquet,discuss,16591,47
train_landmark_files/16592.parquet,discuss,16592,65
